,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,expired contract,Years Playing
4053,204830,Vadillo,23,Spain,71,77,Granada CF,3200.0,6.0,Right,1.0,3.0,RM,2018,2020-01-01,5.916666666666667,154.0,5800.0,si,0
4054,205086,P. Klement,25,Germany,71,72,SC Paderborn 07,2800.0,8.0,Left,1.0,3.0,CAM,2018,2020-01-01,5.75,157.0,4600.0,si,0
4055,202271,A. Gogia,26,Germany,71,72,1. FC Union Berlin,2800.0,21.0,Right,1.0,4.0,RW,2017,2021-01-01,5.833333333333333,159.0,4700.0,si,0
4056,34079,A. Cole,37,England,71,71,LA Galaxy,270.0,4.0,Left,3.0,3.0,LB,2016,2018-01-01,5.75,146.0,405.0,si,0
4057,232223,K. Tsimikas,22,Greece,71,78,Olympiacos CFP,2800.0,1.0,Left,1.0,3.0,LB,2014,2019-01-01,5.75,150.0,6700.0,si,0
4058,175391,Mateus,34,Angola,71,71,Boavista FC,1200.0,6.0,Right,1.0,3.0,LM,2017,2019-01-01,5.75,165.0,2500.0,si,0
4059,196896,Babanco,32,Cape Verde,71,71,CD Feirense,1800.0,8.0,Left,1.0,3.0,LDM,2017,2020-01-01,5.833333333333333,154.0,3800.0,si,0
4060,204320,X. Mercier,28,France,71,71,KSV Cercle Brugge,2400.0,10.0,Right,1.0,3.0,LCM,2017,2020-01-01,5.75,157.0,3500.0,si,0
4061,139296,D. Nugent,33,England,71,71,Derby County,1500.0,29.0,Right,1.0,3.0,ST,2017,2019-01-01,5.916666666666667,168.0,2800.0,si,0
4062,159520,N. Fernández,39,Argentina,71,71,Unión de Santa Fe,160.0,4.0,Right,1.0,1.0,GK,2014,2023-01-01,6.416666666666667,187.0,240.0,no,9
4063,202017,O. Hernández,25,Germany,71,74,Norwich City,3000.0,17.0,Right,1.0,3.0,LM,2018,2021-01-01,5.666666666666667,168.0,5900.0,si,0
4064,205857,E. Mathoho,28,South Africa,71,73,Kaizer Chiefs,2200.0,1.0,Right,1.0,2.0,CB,2012,2020-01-01,6.25,168.0,5100.0,si,0
4065,213537,B. Sarr,27,Senegal,71,73,Molde FK,2300.0,5.0,Left,1.0,2.0,LCM,2016,2019-01-01,6.166666666666667,179.0,3100.0,si,0
4066,214817,A. Sagal,25,Chile,71,76,Pachuca,3200.0,19.0,Left,1.0,3.0,ST,2017,2020-01-01,5.833333333333333,170.0,5600.0,si,0
4067,235041,J. Grimm,31,France,71,71,RC Strasbourg Alsace,1600.0,11.0,Right,1.0,2.0,CDM,2013,2019-01-01,5.916666666666667,152.0,3200.0,si,0
4068,205858,M. Nyatama,30,South Africa,71,71,Orlando Pirates,2200.0,1.0,Right,1.0,3.0,RCM,2017,2020-01-01,5.75,179.0,4800.0,si,0
4069,209698,B. Touré,26,Mali,71,75,AJ Auxerre,2500.0,5.0,Right,1.0,2.0,RDM,2017,2020-01-01,6.0,170.0,4800.0,si,0
4070,227106,Diego González,23,Spain,71,79,Málaga CF,3000.0,6.0,Left,1.0,2.0,CB,2017,2021-01-01,6.083333333333333,183.0,5400.0,si,0
4071,227362,S. Rosted,23,Norway,71,76,KAA Gent,2700.0,11.0,Right,1.0,2.0,CB,2018,2021-01-01,6.166666666666667,174.0,4200.0,si,0
4072,233250,Y. Suzuki,22,Japan,71,81,Kashima Antlers,3900.0,8.0,Right,1.0,3.0,RS,2015,2021-01-01,6.0,165.0,5800.0,si,0
4073,235554,I. Sacko,20,France,71,81,OGC Nice,3900.0,16.0,Right,1.0,3.0,ST,2018,2022-01-01,6.0,154.0,8200.0,si,0
4074,194082,Flavio Paixão,33,Portugal,71,71,Lechia Gdańsk,1500.0,7.0,Right,1.0,4.0,ST,2016,2020-01-01,6.0,165.0,2000.0,si,0
4075,157219,G. Fernández,34,Argentina,71,71,Estudiantes de La Plata,1200.0,11.0,Right,1.0,3.0,CAM,2017,2019-01-01,5.583333333333333,154.0,1800.0,si,0
4076,163619,J. Hayes,30,Republic of Ireland,71,71,Celtic,2200.0,31.0,Left,1.0,3.0,LM,2017,2020-01-01,5.666666666666667,161.0,4000.0,si,0
4077,229155,T. Ouwejan,22,Netherlands,71,77,AZ Alkmaar,2700.0,8.0,Left,1.0,3.0,LB,2015,2022-01-01,6.0,159.0,4600.0,si,0
4078,177955,D. Guerrero,30,Mexico,71,71,Puebla FC,1800.0,31.0,Right,1.0,3.0,CDM,2016,2018-12-31,5.75,157.0,4585.06080634501,si,0
4079,54051,W. Routledge,33,England,71,71,Swansea City,1400.0,18.0,Right,2.0,3.0,RM,2011,2019-01-01,5.583333333333333,170.0,2700.0,si,0
4080,210724,C. Paterson,23,Scotland,71,77,Cardiff City,3200.0,24.0,Right,1.0,3.0,RB,2017,2022-01-01,6.166666666666667,168.0,7000.0,si,0
4081,212260,Hwang Ui Jo,25,Korea Republic,71,74,Gamba Osaka,3000.0,9.0,Right,2.0,3.0,ST,2017,2019-01-01,6.0,161.0,4000.0,si,0
4082,235812,G. Kvilitaia,24,Georgia,71,74,KAA Gent,3100.0,13.0,Right,1.0,3.0,ST,2018,2022-01-01,6.333333333333333,181.0,4800.0,si,0
4083,195620,R. Krishna,30,Fiji,71,71,Wellington Phoenix,2300.0,4.0,Right,1.0,3.0,RS,2014,2019-01-01,5.583333333333333,154.0,2900.0,si,0
4084,222501,T. Castagne,22,Belgium,71,78,Atalanta,3300.0,14.0,Right,1.0,3.0,LM,2017,2020-01-01,6.083333333333333,176.0,6300.0,si,0
4085,226085,Léo Jardim,23,Brazil,71,80,Rio Ave FC,2800.0,4.0,Right,1.0,1.0,GK,2018,2019-01-01,6.166666666666667,163.0,6400.0,si,0
4086,230181,Heitor Gesse,34,Brazil,71,71,Cruzeiro,675.0,16.0,Left,1.0,2.0,LB,2018,2021-01-01,5.833333333333333,152.0,1300.0,si,0
4087,244261,L. Majer,20,Croatia,71,83,Dinamo Zagreb,4200.0,1.0,Left,1.0,4.0,CAM,2018,2023-01-01,5.833333333333333,165.0,10200.0,no,5
4088,219174,R. Carrera,26,Argentina,71,72,Unión Española,2800.0,4.0,Right,1.0,3.0,RM,2018,2019-01-01,6.0,159.0,4000.0,si,0
4089,220198,B. Celina,21,Kosovo,71,81,Swansea City,3800.0,13.0,Right,1.0,3.0,LCM,2018,2022-01-01,5.916666666666667,146.0,8100.0,si,0
4090,232230,R. Matarrita,23,Costa Rica,71,78,New York City FC,2800.0,5.0,Left,1.0,3.0,LB,2016,2021-01-01,5.75,154.0,4800.0,si,0
4091,178470,L. Vitale,30,Italy,71,71,US Salernitana 1919,1700.0,3.0,Left,1.0,3.0,LM,2016,2019-01-01,5.916666666666667,157.0,2700.0,si,0
4092,187942,R. Gestede,29,Benin,71,71,Middlesbrough,2400.0,36.0,Right,1.0,3.0,ST,2017,2020-01-01,6.333333333333333,190.0,4500.0,si,0
4093,157479,Pedro López,34,Spain,71,71,Levante UD,675.0,13.0,Right,1.0,3.0,RB,2011,2019-01-01,5.75,159.0,1400.0,si,0
4094,231207,J. Lucumi,20,Colombia,71,84,KRC Genk,4100.0,7.0,Left,1.0,2.0,CB,2018,2022-01-01,6.083333333333333,172.0,8700.0,si,0
4095,232487,W. Endo,25,Japan,71,75,Sint-Truidense VV,2600.0,7.0,Right,1.0,3.0,CDM,2018,2020-01-01,5.833333333333333,165.0,4100.0,si,0
4096,236071,João Bardinho,34,Brazil,71,71,Botafogo,675.0,13.0,Left,1.0,3.0,LB,2018,2021-01-01,5.833333333333333,157.0,1300.0,si,0
4097,207657,F. Barrientos,26,Argentina,71,72,Club Atlético Lanús,2700.0,12.0,Right,1.0,3.0,CM,2011,2021-01-01,5.75,154.0,4300.0,si,0
4098,185129,P. Glykos,31,Greece,71,71,PAOK,1400.0,1.0,Right,1.0,1.0,GK,2007,2019-01-01,6.166666666666667,181.0,3000.0,si,0
4099,194089,C. Moritz,28,Germany,71,71,Hamburger SV,2400.0,10.0,Right,1.0,3.0,CM,2018,2020-01-01,6.083333333333333,176.0,3800.0,si,0
4100,201514,E. Kachunga,26,DR Congo,71,72,Huddersfield Town,2800.0,28.0,Right,1.0,3.0,RM,2016,2020-01-01,5.833333333333333,163.0,5500.0,si,0
4101,214570,S. Mendoza,26,Colombia,71,72,Amiens SC,2800.0,12.0,Left,1.0,3.0,LM,2018,2021-01-01,5.583333333333333,154.0,5800.0,si,0
4102,219690,Diego Galo,34,Brazil,71,71,CD Aves,725.0,8.0,Right,1.0,2.0,LCB,2017,2019-01-01,6.083333333333333,176.0,1500.0,si,0
4103,202283,Lins,30,Brazil,71,71,FC Tokyo,2300.0,8.0,Right,1.0,3.0,ST,2017,2022-01-01,5.666666666666667,152.0,2900.0,si,0
4104,106795,G. Pegolo,37,Italy,71,71,Sassuolo,160.0,14.0,Left,1.0,1.0,GK,2013,2019-01-01,6.0,168.0,272.0,si,0
4105,125995,U. Bulut,35,Turkey,71,71,Kayserispor,1100.0,8.0,Right,1.0,3.0,ST,2016,2019-01-01,6.0,165.0,2200.0,si,0
4106,219180,Dani Calvo,24,Spain,71,75,CD Numancia,2600.0,6.0,Right,1.0,2.0,CB,2013,2020-01-01,6.25,181.0,4400.0,si,0
4107,230188,Alam Araújo,26,Brazil,71,71,Grêmio,2000.0,16.0,Left,1.0,2.0,LB,2018,2021-01-01,5.833333333333333,172.0,3600.0,si,0
4108,239148,F. Andrijašević,27,Croatia,71,72,KAA Gent,2700.0,13.0,Right,1.0,3.0,CAM,2017,2022-01-01,6.083333333333333,181.0,4300.0,si,0
4109,244268,I. Fiolić,22,Croatia,71,78,KRC Genk,3300.0,9.0,Left,1.0,3.0,CAM,2018,2022-01-01,5.75,154.0,5700.0,si,0
4110,189228,M. Caire,29,Argentina,71,71,Club Atlético Tigre,1800.0,10.0,Right,1.0,3.0,RB,2017,2019-01-01,5.833333333333333,154.0,2700.0,si,0
4111,226093,C. Adams,21,England,71,79,Birmingham City,3600.0,15.0,Right,1.0,3.0,RS,2016,2022-01-01,5.833333333333333,146.0,7500.0,si,0
4112,193581,P. Škuletić,28,Serbia,71,71,Montpellier HSC,2400.0,18.0,Left,1.0,2.0,ST,2018,2021-01-01,6.333333333333333,196.0,4900.0,si,0
4113,138798,G. Lux,36,Argentina,71,71,River Plate,325.0,7.0,Right,2.0,1.0,GK,2017,2020-01-01,6.083333333333333,170.0,455.0,si,0
4114,148526,P. Kieszek,34,Poland,71,71,Málaga CF,950.0,5.0,Right,1.0,1.0,GK,2018,2019-01-01,6.166666666666667,181.0,1500.0,si,0
4115,215086,B. Cortés,23,Chile,71,81,Colo-Colo,2900.0,4.0,Right,1.0,1.0,GK,2018,2022-01-01,6.083333333333333,174.0,4700.0,si,0
4116,217646,S. Nishikawa,32,Japan,71,71,Urawa Red Diamonds,1400.0,6.0,Left,1.0,1.0,GK,2014,2023-01-01,6.0,179.0,1800.0,no,9
4117,176942,M. Lustig,31,Sweden,71,71,Celtic,1600.0,28.0,Right,2.0,3.0,RB,2012,2019-01-01,6.166666666666667,172.0,2800.0,si,0
4118,218415,A. Bjelica,24,Serbia,71,75,KV Oostende,3100.0,9.0,Left,1.0,3.0,LM,2017,2020-01-01,6.0,179.0,4900.0,si,0
4119,215344,G. Alcoba,33,Uruguay,71,71,Santos Laguna,950.0,13.0,Right,1.0,2.0,CB,2018,2018-01-01,6.0,183.0,1600.0,si,0
4120,184624,J. Rhodes,28,Scotland,71,71,Norwich City,2400.0,21.0,Right,1.0,2.0,ST,2016,2019-06-30,6.083333333333333,157.0,4585.06080634501,si,0
4122,234033,Borja Lasso,24,Spain,71,77,Sevilla FC,3200.0,9.0,Right,1.0,3.0,CAM,2013,2019-01-01,6.083333333333333,159.0,7500.0,si,0
4123,237105,O. Cabezas,21,Colombia,71,79,Rosario Central,3000.0,1.0,Left,1.0,2.0,LCB,2016,2018-12-31,5.916666666666667,174.0,4585.06080634501,si,0
4124,186161,G. Sunu,27,France,71,71,BB Erzurumspor,2500.0,11.0,Left,1.0,3.0,ST,2018,2020-01-01,5.916666666666667,183.0,4800.0,si,0
4125,198194,D. Williams,29,United States,71,71,Huddersfield Town,2300.0,29.0,Right,1.0,3.0,CM,2017,2019-01-01,6.0,176.0,4300.0,si,0
4126,227890,Nuno Santos,23,Portugal,71,76,Rio Ave FC,3200.0,6.0,Left,1.0,4.0,LW,2017,2022-01-01,5.833333333333333,161.0,6900.0,si,0
4127,240690,N. González,20,Argentina,71,83,VfB Stuttgart,4300.0,17.0,Left,1.0,4.0,LCM,2018,2023-01-01,5.916666666666667,148.0,8100.0,no,5
4128,189490,M. Boland,31,Germany,71,71,Adelaide United,2000.0,4.0,Left,1.0,3.0,LCM,2018,2020-01-01,5.75,154.0,2500.0,si,0
4129,205363,M. Bianchetti,25,Italy,71,72,Hellas Verona,2300.0,3.0,Right,1.0,2.0,CB,2013,2019-01-01,6.166666666666667,179.0,3900.0,si,0
4130,214323,G. Celis,25,Colombia,71,74,Vitória Guimarães,2500.0,6.0,Right,1.0,2.0,CDM,2017,2021-01-01,5.833333333333333,161.0,5400.0,si,0
4131,213556,Somália,29,Brazil,71,71,Al Shabab,2300.0,22.0,Right,1.0,3.0,CM,2018,2020-01-01,5.916666666666667,161.0,3700.0,si,0
4132,190516,Y. El Ghanassy,27,Belgium,71,71,Al Raed,2500.0,16.0,Right,1.0,4.0,LM,2016,2019-06-30,5.666666666666667,161.0,4585.06080634501,si,0
4133,207669,E. Finlay,27,United States,71,71,Minnesota United FC,2500.0,6.0,Right,1.0,3.0,RM,2017,2018-01-01,5.75,165.0,3700.0,si,0
4134,191541,A. Uchida,30,Japan,71,71,Kashima Antlers,1700.0,8.0,Right,2.0,3.0,RB,2018,2020-01-01,5.75,154.0,2200.0,si,0
4135,193333,N. Brighenti,28,Italy,71,71,Frosinone,1900.0,11.0,Right,1.0,2.0,CB,2016,2020-01-01,5.833333333333333,165.0,3500.0,si,0
4136,213302,I. Tajouri-Shradi,24,Libya,71,76,New York City FC,3200.0,6.0,Left,1.0,3.0,RW,2018,2023-01-01,5.583333333333333,152.0,5000.0,no,5
4137,227638,S. Abdullahi,21,Nigeria,71,79,1. FC Union Berlin,3600.0,4.0,Right,1.0,3.0,RW,2016,2019-06-30,6.083333333333333,190.0,4585.06080634501,si,0
4138,192310,Lionn,29,Brazil,71,71,GD Chaves,1800.0,7.0,Right,1.0,3.0,RB,2018,2020-01-01,6.0,170.0,3800.0,si,0
4139,198455,J. Larsson,28,Sweden,71,71,Brøndby IF,1900.0,16.0,Right,1.0,3.0,RB,2015,2018-01-01,5.916666666666667,165.0,2400.0,si,0
4140,222775,T. Pachonik,23,Germany,71,77,Carpi,2700.0,2.0,Right,1.0,3.0,RB,2017,2020-01-01,6.083333333333333,194.0,4800.0,si,0
4141,181559,F. Bellugou,31,France,71,71,AJ Auxerre,1600.0,5.0,Right,1.0,2.0,LCB,2018,2021-01-01,6.166666666666667,165.0,2900.0,si,0
4142,193847,Osmar,30,Spain,71,71,Cerezo Osaka,1800.0,5.0,Left,2.0,2.0,CDM,2016,2018-12-31,6.333333333333333,196.0,4585.06080634501,si,0
4143,196151,S. Motta,34,Colombia,71,71,La Equidad,1200.0,2.0,Right,1.0,3.0,CAM,2012,2022-01-01,5.666666666666667,152.0,1600.0,si,0
4144,241464,Pau Torres,21,Spain,71,79,Málaga CF,3000.0,12.0,Left,1.0,2.0,LCB,2016,2019-06-30,6.333333333333333,179.0,4585.06080634501,si,0
4145,241720,André Pereira,23,Portugal,71,78,FC Porto,3400.0,8.0,Left,1.0,3.0,ST,2017,2019-01-01,6.166666666666667,168.0,7400.0,si,0
4146,241976,Tiago Sá,23,Portugal,71,79,SC Braga,2600.0,6.0,Right,1.0,1.0,GK,2016,2021-01-01,6.083333333333333,172.0,5700.0,si,0
4147,185144,M. Coda,29,Italy,71,71,Benevento,2400.0,5.0,Right,1.0,3.0,ST,2017,2019-01-01,6.0,159.0,3800.0,si,0
4148,192824,W. Mesloub,32,Algeria,71,71,Racing Club de Lens,1800.0,7.0,Right,1.0,3.0,CAM,2018,2021-01-01,5.916666666666667,152.0,3200.0,si,0
4149,201529,M. Capuano,26,Italy,71,73,Frosinone,2400.0,10.0,Left,1.0,2.0,LCB,2018,2021-01-01,6.083333333333333,176.0,4500.0,si,0
4150,206649,A. Henríquez,35,Colombia,71,71,Atlético Nacional,550.0,3.0,Left,1.0,2.0,CB,2012,2019-01-01,6.333333333333333,207.0,770.0,si,0
4151,171321,G. Dorrans,31,Scotland,71,71,Rangers FC,2000.0,31.0,Right,1.0,3.0,CM,2017,2020-01-01,5.833333333333333,172.0,3700.0,si,0
4152,183353,Víctor Díaz,30,Spain,71,71,Granada CF,1700.0,6.0,Right,1.0,3.0,RB,2017,2019-01-01,6.0,159.0,2700.0,si,0
4153,194361,T. Makino,31,Japan,71,71,Urawa Red Diamonds,1600.0,8.0,Right,1.0,2.0,LCB,2016,2022-01-01,6.0,170.0,2100.0,si,0
4154,198970,J. Mensah,27,Ghana,71,72,Columbus Crew SC,2200.0,5.0,Right,2.0,2.0,RCB,2017,2022-01-01,6.166666666666667,183.0,3500.0,si,0
4155,212282,I. Sylla,24,Guinea,71,75,Toulouse Football Club,2600.0,14.0,Left,1.0,3.0,LB,2012,2020-01-01,5.916666666666667,165.0,5300.0,si,0
4156,191034,Cyriac,27,Ivory Coast,71,71,Sivasspor,2500.0,11.0,Right,1.0,3.0,ST,2017,2020-01-01,5.666666666666667,165.0,5100.0,si,0
4157,204347,Bernardo,24,Spain,71,78,CD Lugo,2800.0,5.0,Right,1.0,2.0,CB,2017,2019-01-01,6.25,187.0,5100.0,si,0
4158,211515,P. Gollini,23,Italy,71,79,Atalanta,2600.0,10.0,Right,1.0,1.0,GK,2018,2023-01-01,6.166666666666667,176.0,5000.0,no,5
4159,229435,M. Vlap,21,Netherlands,71,78,SC Heerenveen,3400.0,5.0,Right,1.0,3.0,CAM,2014,2022-01-01,6.25,152.0,5700.0,si,0
4160,230459,Tiago Pombeira,30,Brazil,71,71,Atlético Mineiro,2200.0,21.0,Left,1.0,3.0,RAM,2018,2021-01-01,5.666666666666667,143.0,4300.0,si,0
4161,233531,Y. Soteldo,21,Venezuela,71,81,Universidad de Chile,3800.0,6.0,Right,1.0,3.0,CAM,2018,2018-01-01,5.25,121.0,6100.0,si,0
4162,171067,Rafa López,33,Spain,71,71,CF Rayo Majadahonda,950.0,5.0,Right,1.0,2.0,RCB,2018,2019-01-01,5.833333333333333,159.0,1500.0,si,0
4163,156988,A. Nocerino,33,Italy,71,71,Benevento,950.0,4.0,Right,2.0,3.0,CDM,2018,2020-01-01,5.75,165.0,1500.0,si,0
4164,229948,J. Harper,22,Scotland,71,79,Málaga CF,3500.0,7.0,Left,1.0,3.0,RS,2017,2019-01-01,6.083333333333333,172.0,6400.0,si,0
4165,175932,R. De Laet,29,Belgium,71,71,Melbourne City FC,1800.0,13.0,Right,1.0,3.0,RB,2016,2019-05-31,6.083333333333333,170.0,4585.06080634501,si,0
4166,216381,J. Zimmer,24,Germany,71,76,Fortuna Düsseldorf,2600.0,14.0,Right,1.0,2.0,RM,2018,2022-01-01,5.583333333333333,163.0,4900.0,si,0
4167,156221,C. Săpunaru,34,Romania,71,71,Kayserispor,725.0,9.0,Right,2.0,2.0,RCB,2017,2019-01-01,6.166666666666667,179.0,1500.0,si,0
4168,223293,Afonso Figueiredo,25,Portugal,71,74,Rio Ave FC,2400.0,6.0,Left,1.0,3.0,LB,2018,2020-01-01,5.583333333333333,141.0,5300.0,si,0
4169,223550,J. Omlin,24,Switzerland,71,79,FC Basel 1893,2600.0,10.0,Right,1.0,1.0,GK,2018,2022-01-01,6.166666666666667,176.0,4400.0,si,0
4170,240702,R. Yaremchuk,22,Ukraine,71,76,KAA Gent,3200.0,13.0,Right,1.0,3.0,ST,2017,2021-01-01,6.25,174.0,5100.0,si,0
4171,197439,F. Wiedwald,28,Germany,71,71,Eintracht Frankfurt,1700.0,16.0,Right,2.0,1.0,GK,2018,2021-01-01,6.25,181.0,2800.0,si,0
4172,203327,A. Galabinov,29,Bulgaria,71,71,Spezia,2400.0,4.0,Right,1.0,3.0,ST,2018,2021-01-01,6.25,194.0,3700.0,si,0
4173,215615,Maikel Mesa,27,Spain,71,72,UD Las Palmas,2700.0,8.0,Right,1.0,3.0,CAM,2018,2022-01-01,6.166666666666667,174.0,4600.0,si,0
4174,231231,B. Garnica,22,Mexico,71,77,Club Atlas,3200.0,12.0,Right,1.0,3.0,RM,2015,2021-01-01,5.5,123.0,6200.0,si,0
4175,204352,D. Arslanagic,25,Belgium,71,75,Royal Antwerp FC,2600.0,7.0,Right,1.0,2.0,RCB,2017,2020-01-01,6.25,192.0,4100.0,si,0
4176,208960,H. Henao,31,Colombia,71,71,Alianza Petrolera,1600.0,2.0,Right,1.0,3.0,RDM,2018,2022-01-01,5.916666666666667,152.0,2200.0,si,0
4177,232512,Y. Kashiwa,30,Japan,71,71,Sanfrecce Hiroshima,2200.0,9.0,Right,1.0,4.0,LM,2014,2021-01-01,5.5,137.0,2800.0,si,0
4178,190528,J. Gol,32,Poland,71,71,Cracovia,1800.0,5.0,Right,1.0,3.0,CDM,2018,2020-01-01,6.0,170.0,2400.0,si,0
4179,209473,N. Ghilas,28,Algeria,71,71,Göztepe SK,2400.0,18.0,Right,1.0,3.0,ST,2017,2020-01-01,6.0,187.0,4900.0,si,0
4180,209729,B. McKay,23,Scotland,71,78,Swansea City,3300.0,17.0,Right,1.0,3.0,LW,2018,2021-01-01,5.75,148.0,7000.0,si,0
4181,223297,Carraça,25,Portugal,71,75,Boavista FC,2500.0,5.0,Right,1.0,2.0,RB,2012,2020-01-01,5.833333333333333,163.0,5500.0,si,0
4182,205122,Adriano Facchini,35,Brazil,71,71,Al Batin,550.0,5.0,Right,1.0,1.0,GK,2018,2022-01-01,6.083333333333333,163.0,908.0,si,0
4183,211522,A. Callens,26,Peru,71,75,New York City FC,2500.0,5.0,Left,1.0,2.0,LCB,2017,2019-01-01,6.083333333333333,168.0,4000.0,si,0
4184,150594,J. Perbet,33,France,71,71,Sporting de Charleroi,1500.0,11.0,Right,1.0,2.0,ST,2018,2021-01-01,6.0,185.0,2200.0,si,0
4185,206147,M. Antonsson,27,Sweden,71,72,Malmö FF,2800.0,6.0,Right,1.0,3.0,LS,2018,2021-01-01,6.0,176.0,3800.0,si,0
4186,156227,Carlitos,35,Portugal,71,71,FC Sion,1000.0,14.0,Right,1.0,4.0,LM,2014,2022-01-01,5.75,161.0,1500.0,si,0
4187,156483,C. Lucchetti,40,Argentina,71,71,Atlético Tucumán,160.0,4.0,Right,1.0,1.0,GK,2012,2019-01-01,6.0,152.0,240.0,si,0
4188,184387,J. Bostock,26,England,71,74,Toulouse Football Club,2500.0,16.0,Left,1.0,3.0,RDM,2018,2021-01-01,6.166666666666667,185.0,5100.0,si,0
4189,224836,V. Milinković-Savić,21,Serbia,71,79,SPAL,2600.0,12.0,Right,1.0,1.0,GK,2016,2019-06-30,6.666666666666667,203.0,4585.06080634501,si,0
4190,172100,G. Peñalba,33,Argentina,71,71,UD Las Palmas,1400.0,8.0,Right,1.0,3.0,CM,2018,2019-01-01,6.333333333333333,198.0,2200.0,si,0
4192,233029,R. Aliendro,27,Argentina,71,72,Atlético Tucumán,2200.0,8.0,Right,1.0,3.0,LDM,2017,2021-01-01,5.833333333333333,150.0,3500.0,si,0
4193,172613,L. Seijas,32,Venezuela,71,71,Independiente Santa Fe,1800.0,3.0,Left,1.0,3.0,RAM,2018,2023-01-01,5.833333333333333,157.0,2600.0,no,5
4194,187205,L. Fuentes,31,Mexico,71,71,Club Tijuana,1600.0,13.0,Left,1.0,3.0,LB,2018,2018-01-01,5.666666666666667,141.0,2600.0,si,0
4195,199750,R. Hassan,27,Nigeria,71,71,FC Midtjylland,2500.0,16.0,Right,1.0,3.0,RW,2016,2019-01-01,5.666666666666667,141.0,3200.0,si,0
4196,222022,L. Di Plácido,24,Argentina,71,75,Club Atlético Lanús,2600.0,9.0,Right,1.0,3.0,RM,2017,2020-01-01,5.75,159.0,4000.0,si,0
4197,243270,Heriberto Tavares,21,Portugal,71,80,Moreirense FC,3700.0,6.0,Left,1.0,3.0,RW,2016,2019-06-30,5.916666666666667,146.0,4585.06080634501,si,0
4198,200519,Pulido,27,Spain,71,72,SD Huesca,2200.0,13.0,Right,1.0,2.0,CB,2017,2019-01-01,6.083333333333333,159.0,5100.0,si,0
4199,207943,Ewerton,25,Brazil,71,74,Portimonense SC,2900.0,8.0,Right,1.0,3.0,RCM,2016,2019-06-30,5.833333333333333,152.0,4585.06080634501,si,0
4200,215111,G. Verón,28,Argentina,71,71,Independiente,2400.0,14.0,Right,1.0,3.0,RM,2018,2021-01-01,5.833333333333333,168.0,3400.0,si,0
4201,225863,O. Boscagli,20,France,71,81,OGC Nice,3300.0,12.0,Left,1.0,3.0,LB,2015,2021-01-01,5.916666666666667,150.0,7000.0,si,0
4202,165191,C. Jerome,31,England,71,71,Göztepe SK,2100.0,17.0,Right,2.0,3.0,ST,2018,2020-01-01,6.083333333333333,187.0,4300.0,si,0
4203,186695,E. Muñoz,27,Argentina,71,73,CD Leganés,2300.0,16.0,Right,1.0,2.0,CB,2017,2020-01-01,6.083333333333333,172.0,5000.0,si,0
4204,204104,U. Đerić,26,Serbia,71,73,Gangwon FC,2900.0,5.0,Right,1.0,3.0,ST,2018,2022-01-01,6.416666666666667,209.0,3900.0,si,0
4205,144200,E. Albayrak,27,Turkey,71,72,Júbilo Iwata,2200.0,4.0,Left,1.0,3.0,LB,2018,2022-01-01,5.833333333333333,152.0,2900.0,si,0
4206,213064,F. Calvo,25,Costa Rica,71,73,Minnesota United FC,2400.0,5.0,Left,1.0,2.0,LB,2017,2018-01-01,5.916666666666667,170.0,3800.0,si,0
4207,220488,F. Costa,23,Italy,71,77,SPAL,3200.0,8.0,Left,1.0,3.0,LM,2017,2019-01-01,5.75,154.0,6500.0,si,0
4208,179528,Xavi Torres,31,Spain,71,71,Elche CF,1600.0,5.0,Right,1.0,2.0,CDM,2018,2019-01-01,6.0,181.0,2500.0,si,0
4209,209738,A. Cadavid,32,Colombia,71,71,Millonarios FC,1400.0,3.0,Left,1.0,2.0,RCB,2013,2019-01-01,6.166666666666667,192.0,1900.0,si,0
4210,162890,J. Spector,32,United States,71,71,Orlando City SC,1400.0,5.0,Right,2.0,2.0,CB,2017,2018-01-01,6.0,176.0,2000.0,si,0
4211,188234,Felipe,31,Brazil,71,71,Hannover 96,1600.0,18.0,Left,1.0,2.0,CB,2012,2019-01-01,6.333333333333333,198.0,2900.0,si,0
4212,208459,M. Dijks,25,Netherlands,71,74,Bologna,2400.0,17.0,Left,1.0,2.0,LM,2018,2023-01-01,6.333333333333333,207.0,4300.0,no,5
4213,209483,M. Hassen,23,Tunisia,71,78,OGC Nice,2400.0,12.0,Right,1.0,1.0,GK,2013,2019-01-01,6.083333333333333,176.0,5100.0,si,0
4214,198220,M. Bourabia,26,Morocco,71,72,Sassuolo,2700.0,29.0,Right,1.0,3.0,RCM,2018,2022-01-01,6.0,161.0,4900.0,si,0
4215,199244,L. Hejda,28,Czech Republic,71,73,Viktoria Plzeň,2200.0,1.0,Right,1.0,2.0,CB,2012,2022-01-01,6.166666666666667,190.0,5100.0,si,0
4216,202060,E. Bergström,25,Sweden,71,75,FC Utrecht,2600.0,11.0,Right,1.0,2.0,CB,2018,2021-01-01,6.166666666666667,192.0,4100.0,si,0
4218,234573,Aurélio Buta,21,Portugal,71,79,Royal Antwerp FC,3000.0,6.0,Right,1.0,4.0,RB,2018,2021-01-01,5.666666666666667,159.0,5100.0,si,0
